date,geo,hashtags,id,text,type,username
2019-07-06 05:34:29+00:00,,,1147378261434851328,Y’ALL FEEL THAT EARTHQUAKE??!? me neither.,official,acontreras98
2019-07-06 05:31:33+00:00,,,1147377521937149952,Went to the movies today to watch toy story 4 and felt my first earthquake,official,Parkerlandis7
2019-07-06 05:30:36+00:00,,#californiaearthquake,1147377285822996480,These earthquakes are making me feel drunk #californiaearthquake,official,Maddihoff
2019-07-06 05:29:02+00:00,,,1147376891860381696,So an earthquake just happened and I didn’t feel anything...,official,AlexxV_2
2019-07-06 05:28:54+00:00,,,1147376855353180160,Earthquake,official,MaureenAnnMoran
2019-07-06 05:27:54+00:00,,,1147376605745954818,We had 2 earthquakes and fireworks last night? Some dogs are going to need a lil something to relax.,official,mclanea
2019-07-06 05:24:55+00:00,,,1147375852579016704,There Was A Earthquake During The NBA Summer League Inside The Thomas And Mack Center In Vegas pic.twitter.com/OKlXyE76Rq,official,vegasbornkid
2019-07-06 05:22:23+00:00,,,1147375217422946304,Earthquakes aren’t fun,official,sam_bis
2019-07-06 05:21:37+00:00,,,1147375025596428288,The second best part was the earthquake during the movie.,official,katieherklotz
2019-07-06 05:20:30+00:00,,,1147374743030341632,"I grew up in the Midwest. I know what to do in case of tornadoes, but earthquakes are a new experience for me. I remember watching the San Francisco earthquake during the World Series on TV. I was fumbling with the TV antennas when the feed went out.",official,tesla_unplugged
2019-07-06 05:19:07+00:00,,,1147374392713699329,why aren’t I feeling these earthquakes,official,baabyrod
2019-07-06 05:18:29+00:00,,,1147374234659721216,My little hometown is getting rocked with earthquakes. A good time to revisit disaster plans!! http://www.readysandiego.org,official,shellytregembo
2019-07-06 05:18:04+00:00,,#California #Quakes,1147374132083843072,"#California earthquakes scary stuff, stay safe everyone! #Quakes",official,ra1dersfan
2019-07-06 05:17:11+00:00,,,1147373907403530241,"I sit here on a Friday evening Confused by the vibrations of the earth. Earthquakes, several earthquakes Rattle the ground beneath our feet. Grounded, stay grounded. But how? How can one stay grounded when her… https://www.instagram.com/p/BzkDGeinl03/?igshid=hssclvxh150w …",official,_ZenJenLove
2019-07-06 05:14:58+00:00,,,1147373348478836736,i’m tryna feel the earthquakes wtf i gotta do lay on the tile?,official,saraahiiii_
2019-07-06 05:14:38+00:00,,,1147373267038027776,Cause of the CA earthquakes?,official,pjflores392
